fraud_bool,income,name_email_similarity,prev_address_months_count,current_address_months_count,customer_age,days_since_request,intended_balcon_amount,payment_type,zip_count_4w,velocity_6h,velocity_24h,velocity_4w,bank_branch_count_8w,date_of_birth_distinct_emails_4w,employment_status,credit_risk_score,email_is_free,housing_status,phone_home_valid,phone_mobile_valid,bank_months_count,has_other_cards,proposed_credit_limit,foreign_request,source,session_length_in_minutes,device_os,keep_alive_session,device_distinct_emails_8w,month
0,0.2,0.2339805646734594,-1,188,20,0.0059534386586729,16.84135448740354,AA,2083,11821.38927253422,7131.739010974888,5997.724982895084,5,14,CA,111,0,BA,1,1,15,1,200.0,0,INTERNET,4.921499469179475,other,1,1,0
0,0.3,0.4816467609389449,10,14,30,0.0369960034321464,13.645665801699462,AA,512,7302.330525241353,4996.367161455487,6377.741560887796,10,22,CA,18,0,BC,1,1,4,0,200.0,0,INTERNET,7.414833697663098,linux,1,1,0
0,0.5,0.5381943375474383,-1,64,40,0.0222030329969064,-0.8802154459081133,AD,1099,15192.799507832911,6815.604984187835,6806.907450957538,26,15,CA,32,0,BC,0,1,28,0,200.0,1,INTERNET,4.381330301940198,x11,1,1,0
0,0.1,0.4030505429269052,28,12,30,0.0159747098209509,-0.3787578009954712,AB,1789,8509.245755860858,5958.455912456023,5912.591433451117,7,16,CF,70,1,BC,0,1,2,0,200.0,0,INTERNET,3.1711647941587366,linux,0,1,0
0,0.1,0.0094667177393861,50,3,40,0.0280438458831566,-1.5457728409242035,AB,1758,7436.941260107022,5714.248249399605,6401.640870603222,517,6,CD,135,1,BD,0,1,25,0,200.0,0,INTERNET,5.929294520329138,x11,1,2,0
0,0.9,0.8743153549474371,-1,55,50,0.008342969288464,27.60128461977212,AA,1084,4238.09826575878,7275.678116321224,6446.697250330576,478,8,CA,173,1,BC,1,1,5,1,500.0,0,INTERNET,4.996373518144901,linux,0,1,0
0,0.9,0.9032066406233292,-1,194,50,0.0015519752866012,-0.8168391876155838,AB,2747,9486.040745221071,6723.069877866123,6581.529533001003,777,5,CC,292,0,BA,1,1,1,0,1500.0,0,INTERNET,5.740216950694285,windows,0,1,0
0,0.6000000000000001,0.1459479874052973,-1,152,50,0.0202733118226804,-0.7067461093144844,AD,4774,6730.750267415107,5785.780366833893,6726.413789157989,23,14,CA,270,1,BA,0,1,25,1,1500.0,0,INTERNET,11.781167717768795,linux,0,1,0
0,0.8,0.0815238850460677,11,5,30,21.86494747171937,-0.6218952690716035,AC,3211,8084.616519007321,6972.85642114901,5901.712476516816,1,26,CA,26,1,BC,0,1,-1,0,200.0,0,INTERNET,2.4749264210160007,linux,1,1,0
0,0.4,0.7371402046505956,52,2,20,0.0016495419545712,-1.0361397497085136,AB,1501,10183.805555838226,5403.664676532711,6645.195258280562,229,14,CA,73,0,BC,0,1,10,0,200.0,0,INTERNET,33.89896000040271,linux,0,1,0
0,0.1,0.3842404278632755,50,11,30,0.0233112340679689,-1.546704120275292,AD,927,8161.726437888932,6273.9445808346045,6051.185040366179,1779,20,CA,33,1,BC,0,1,26,0,200.0,0,INTERNET,16.18700399656434,windows,1,1,0
0,0.3,0.8728253894196548,-1,38,20,0.0051610394289933,51.80488866360045,AA,1027,11060.255556194808,5626.7215729523705,6412.090146400929,25,20,CA,42,1,BB,0,1,10,0,200.0,0,INTERNET,6.1817398016692255,windows,1,2,0
0,0.9,0.7729108674711466,-1,31,50,0.0044139805185922,9.51896698133729,AA,2147,8640.943518884078,7729.710967983225,6474.804671211189,2,5,CA,136,1,BC,1,0,29,1,500.0,0,INTERNET,7.259123630095618,linux,1,1,0
0,0.7000000000000001,0.7593413512873739,-1,238,50,0.0003709285811106,29.956670295289943,AA,1205,8203.725063761725,4808.060003373408,6301.760642715083,2,20,CA,165,1,BC,1,1,1,0,500.0,0,INTERNET,7.377364339616702,macintosh,0,1,0
0,0.6000000000000001,0.7055103111576305,-1,57,40,0.0160428065950162,-1.8681433733059063,AB,3557,8104.91292749723,7664.533097031205,6351.489546752432,130,14,CF,185,0,BC,1,0,15,0,200.0,0,INTERNET,3.5643677450271696,linux,0,1,0
0,0.6000000000000001,0.2430336058911779,-1,53,40,0.01400821680909,46.13884925622892,AA,1820,8119.916362741333,6188.362496350495,5971.962651046573,2,15,CA,50,0,BC,1,1,26,0,1500.0,0,INTERNET,20.80934247136892,other,1,1,0
0,0.9,0.8709786981947014,32,12,50,0.0007720487371746,102.21784201400942,AA,1826,895.3574490878402,2247.306335398101,6291.0027215777845,32,6,CA,204,0,BC,0,1,2,0,1500.0,0,INTERNET,3.4544559836439066,windows,1,2,0
0,0.9,0.217143540348628,-1,13,30,0.0384476308965961,-1.5363177736040972,AB,4718,11285.3687645809,7291.831072030754,6387.216835941641,6,15,CB,62,1,BC,1,1,1,1,200.0,0,INTERNET,4.103887594998096,other,0,1,0
0,0.9,0.1558237960433914,-1,56,50,0.0135128602401264,-1.2723262552341783,AB,3144,3580.1478568216626,5238.521587990432,6356.760430125394,6,8,CA,69,0,BB,1,0,15,0,200.0,0,INTERNET,4.350067952200424,windows,0,1,0
0,0.1,0.9083537398408716,-1,47,40,0.0130616307958328,-1.1909056526685085,AC,807,4797.192578634509,4460.070264835207,6761.403087908566,1,2,CA,58,0,BB,1,0,-1,0,200.0,0,INTERNET,1.6173214092851094,other,1,1,0
0,0.5,0.1103131131200258,-1,83,40,0.0195579672782683,23.61148092662145,AA,4398,2929.088061767301,4265.717470302773,6242.211943111106,2,15,CD,91,1,BD,0,0,1,0,200.0,0,INTERNET,24.73271950016169,other,1,1,0
0,0.9,0.4940406549100896,-1,33,40,0.004838544964418,-0.3923154999043208,AB,1292,5869.384451285474,5696.61752667412,6317.075909614566,1922,5,CC,162,1,BB,0,1,5,0,500.0,0,INTERNET,9.123708639656469,linux,1,1,0
0,0.9,0.3178527813763865,-1,30,20,0.002974201559775,-1.1682536137488464,AD,2086,4807.1766480108645,3567.3394845615253,4344.672682747211,8,17,CA,156,1,BE,0,1,15,0,200.0,0,INTERNET,6.716180945524032,other,1,2,0
0,0.7000000000000001,0.7003530958110609,-1,33,20,0.0232170975815862,-1.6837003062994258,AD,3304,8679.518638801359,5105.834271502027,6409.207362430086,10,25,CA,52,1,BC,0,1,25,0,200.0,0,INTERNET,13.77964976333955,linux,1,1,0
0,0.6000000000000001,0.2452010831360751,-1,358,30,0.0162782757481063,-1.175239531212626,AB,3404,5259.779211188575,5657.998112931414,6000.227726113321,13,16,CB,201,0,BE,0,1,5,0,1500.0,0,INTERNET,1.7057774060593482,windows,1,1,0
0,0.1,0.8205471587922272,-1,14,40,0.0306132731875765,-0.8268795543256995,AB,2741,4849.12217871395,7046.679749558614,4307.218619311268,31,7,CA,48,1,BC,0,1,1,0,200.0,0,INTERNET,5.474799919087019,windows,1,1,0
0,0.1,0.4820323797106798,-1,110,40,0.0007406408401867,-0.4642544988880516,AB,1338,8589.505194899328,5966.473608519294,4991.853424598061,443,6,CF,225,0,BB,1,1,5,1,500.0,0,INTERNET,6.404332823666112,linux,0,1,0
0,0.7000000000000001,0.013650449099855,-1,90,40,0.0348700466884108,-1.0610992359405045,AB,3361,7269.382264285422,5421.958162703279,6774.4086735992005,41,14,CA,134,1,BC,1,1,10,0,500.0,0,INTERNET,3.5136349933696738,windows,1,1,0
0,0.7000000000000001,0.8709697732895172,-1,193,50,0.0123839467169034,13.225817905114535,AA,1513,10204.128060931533,5629.392964093302,5089.923897163762,674,13,CA,191,0,BA,1,0,20,1,1000.0,0,INTERNET,1.162130058595288,other,1,1,0
0,0.7000000000000001,0.8363168069408424,-1,186,40,0.01997124302539,-0.671932797440173,AB,1257,11737.760772799504,7689.076696039727,6332.171310622544,12,6,CA,71,0,BC,0,1,5,0,200.0,0,INTERNET,4.798180385868043,linux,0,1,0
0,0.2,0.1048763360922218,218,146,40,0.0155900276880343,-0.564647049447089,AB,3747,11769.673444200842,7784.194274674301,6654.282608974133,37,15,CD,53,1,BD,1,0,15,0,200.0,0,INTERNET,5.30540713893078,macintosh,1,1,0
0,0.9,0.2383963339619314,-1,46,20,0.003784449344175,102.03382434057087,AA,4447,12960.445030059942,5653.895639810203,6686.962722137098,30,15,CB,196,0,BC,0,1,1,0,1500.0,0,INTERNET,10.734044210959537,x11,0,1,0
0,0.1,0.1740568979894259,44,38,30,0.004343396958902,-1.4038493820800024,AB,2734,7493.826977061888,5783.3725793908425,4219.30862064234,40,10,CB,47,0,BC,1,1,1,0,200.0,0,INTERNET,8.868925144188621,other,1,1,0
0,0.8,0.5182788407610648,23,12,30,0.0059178238328573,95.87400139420568,AA,3781,8373.933647253047,4665.599350011044,6030.147920947671,0,10,CA,79,1,BC,0,1,12,0,1500.0,0,INTERNET,6.667923418283956,linux,1,1,0
0,0.9,0.5442609525767514,12,11,50,0.0058667684203643,-0.8132254373438719,AB,4004,7454.066122905304,6918.003461169043,5942.375217435618,5,5,CC,66,1,BC,1,0,5,1,1500.0,0,INTERNET,6.113624979134048,linux,0,1,0
0,0.4,0.407614617109473,33,9,40,29.433808954844213,-1.0156106089339516,AB,1534,2400.841770265476,4419.294323402457,5996.97085400595,8,7,CB,16,1,BA,0,1,-1,0,200.0,0,INTERNET,12.245363253334151,windows,1,1,0
0,0.9,0.7728817540361355,-1,159,50,0.0350032880128551,-1.3355338827547212,AB,1266,8857.813915298293,5283.024224766341,6371.061606604753,3,14,CB,181,1,BB,1,1,1,1,1500.0,0,INTERNET,3.979666037572258,linux,1,1,0
0,0.6000000000000001,0.2921946040937319,-1,129,50,0.0134428395086752,-0.9656206480473992,AC,3312,7968.214788602541,4770.615024529124,5373.489898307806,0,13,CA,20,0,BE,0,1,-1,0,200.0,0,INTERNET,18.844766558512088,windows,0,1,0
0,0.6000000000000001,0.5598915974108515,-1,220,20,0.0253194656377079,-1.345860634898708,AB,594,2013.661078568653,5607.019894623777,5947.300136725809,775,12,CB,198,1,BE,1,0,1,0,1500.0,0,INTERNET,2.3721820824092568,windows,1,1,0
0,0.1,0.5080620416688456,-1,87,30,0.022182207370782,-0.8808749526992457,AB,990,5503.781071068894,3550.192397971429,3150.3368124083613,9,14,CA,146,1,BD,1,0,30,0,200.0,0,INTERNET,4.68796855776912,linux,1,1,0
0,0.8,0.2076912764557002,-1,45,20,0.014939219191984,-0.6653608142836532,AB,828,5691.973571148472,5071.156830446605,6399.351922090701,12,14,CF,89,1,BB,0,1,2,1,200.0,0,INTERNET,0.9461313593006158,other,1,0,0
0,0.3,0.6162981739295529,-1,368,60,0.0177497668599874,-1.3012348230153423,AC,4692,9162.441729745731,5989.012100886645,5982.667935597146,0,27,CA,62,1,BB,0,1,-1,0,200.0,0,INTERNET,5.719996263432669,linux,1,1,0
0,0.6000000000000001,0.517643844665096,88,7,30,0.016018701561327,-0.8091494764912613,AD,1162,771.7576152134616,6450.510422315804,6376.337220030278,6,16,CA,172,0,BC,0,1,1,0,1500.0,1,INTERNET,2.9570472798314102,linux,1,1,0
0,0.1,0.5300612730332404,-1,12,20,0.0465816667948805,-0.9012326359399766,AD,1203,4984.985544366221,3740.4335257995,6028.153402336426,11,17,CA,27,1,BE,1,1,28,0,200.0,0,INTERNET,18.951402909043185,windows,0,1,0
0,0.6000000000000001,0.2870225737125098,88,7,60,0.0421635007544728,-1.5746520036584712,AB,2401,11569.003722645666,6553.371407683238,6791.349201278764,8,3,CF,116,1,BB,1,1,30,0,200.0,0,INTERNET,21.34181648476674,linux,1,1,0
0,0.6000000000000001,0.4607576915013437,-1,18,40,0.0171458689719645,-1.6492531455311683,AD,5060,7299.555582985893,7914.184666980092,6742.719584768151,25,13,CB,133,1,BD,0,1,1,0,200.0,0,INTERNET,2.0396039230761787,windows,1,1,0
0,0.4,0.0936025716060537,-1,34,40,0.0492678863964805,-0.9358763533098192,AB,1747,11406.794002763383,7233.784052519143,5931.209713627004,7,4,CA,92,1,BB,0,1,25,0,200.0,0,INTERNET,24.29354987628855,linux,1,1,0
0,0.8,0.8730613434454914,48,6,50,0.0043137215329951,-1.5627105065345108,AC,4312,6879.430557926325,7084.701932823001,5894.2181948196285,0,15,CB,74,1,BC,0,1,-1,0,200.0,0,INTERNET,10.66590833518558,windows,1,2,0
0,0.9,0.4722932985243332,-1,51,30,0.0318074751537897,26.47122565661897,AA,1923,8810.212428115452,6799.408916690373,6419.704712077656,2,14,CA,56,0,BA,0,0,20,0,200.0,1,INTERNET,6.8382711265783005,other,1,1,0
0,0.6000000000000001,0.1876894761847224,-1,147,50,0.0243513130927856,-1.069660138816275,AD,5096,9828.487879730264,6094.238383644693,5994.2966509440685,11,13,CA,114,0,BB,1,1,30,0,200.0,0,INTERNET,9.573674367958729,other,1,1,0
0,0.5,0.3058054708857543,-1,150,50,0.0404105708421453,32.363935623389075,AA,4498,4927.752426736804,5940.814577322969,6040.347455528876,1850,12,CA,83,1,BC,1,1,15,1,500.0,0,INTERNET,2.987952488959217,linux,1,1,0
0,0.9,0.3844796747434144,33,7,20,0.0112509136613952,-1.49261842240941,AD,645,7242.902596740897,5436.314150221506,5971.02200481001,729,14,CA,99,1,BC,0,1,1,0,200.0,0,INTERNET,57.2815221355378,linux,1,1,0
0,0.4,0.5941660256283462,-1,128,40,0.0041788440363873,49.05352768876333,AA,1936,9071.065352668658,7257.10864682218,6806.4158964291,41,14,CA,61,1,BB,1,1,14,0,1500.0,0,INTERNET,39.18363687890661,linux,1,1,0
0,0.7000000000000001,0.085400258106489,-1,165,50,0.0289566553391258,-0.9098498723411842,AB,1086,6475.396453791175,3983.612872168308,5962.9357681698375,800,10,CA,64,0,BB,1,1,1,1,200.0,0,INTERNET,13.040520736052432,linux,0,1,0
0,0.4,0.8606830300695202,268,5,50,0.0038941690668632,-0.6780311397003087,AB,4383,3725.7303116063417,5207.430252351465,5960.285442194026,36,7,CA,182,0,BA,0,1,6,1,500.0,0,INTERNET,1.7707686179617752,linux,0,1,0
0,0.1,0.7408138325790579,-1,303,50,0.0013138952000597,-0.6874208076859307,AB,1778,10228.578619729691,6996.56359923255,6427.491863650997,16,9,CA,256,0,BA,0,1,31,0,1500.0,0,INTERNET,45.45771871319416,windows,0,1,0
0,0.4,0.7521798927387897,296,27,30,0.0058205635328403,-1.4502538631148345,AD,1432,7534.114378979918,5755.901494563554,4267.462880326427,27,14,CA,70,0,BB,0,1,21,0,200.0,0,INTERNET,1.7173781292663508,linux,1,1,0
0,0.8,0.0469278478795899,-1,43,40,0.0053089535658929,-1.297518289553794,AB,2058,7884.2958577339505,7516.139443686107,6310.703026648318,25,8,CD,65,0,BB,0,1,28,0,200.0,0,INTERNET,10.215019420252618,other,1,1,0
0,0.6000000000000001,0.8255361276003551,84,178,20,0.0174259179455801,-0.6454691965537493,AB,1191,8300.637685189604,5668.807747850477,6003.326072890744,271,10,CA,120,0,BE,1,1,1,0,200.0,0,INTERNET,1.8078504984551225,other,0,1,0
0,0.9,0.8019197141530999,-1,28,30,0.0020186499455187,-0.7228559511350389,AC,1617,5427.6013479234525,4446.715180411991,6721.433808161177,1,7,CD,235,1,BC,0,1,15,0,1500.0,0,INTERNET,3.469264726806748,macintosh,0,1,0
0,0.6000000000000001,0.4855450069543276,-1,31,50,0.0191467911204079,-1.0436043200378942,AB,2938,8807.433281373203,7264.959354235932,6718.636050820765,6,5,CA,47,0,BC,1,1,5,0,200.0,1,INTERNET,12.24847850508409,linux,0,2,0
0,0.9,0.7385137477230956,-1,76,30,0.0129211228945221,-0.6040156558157546,AC,1205,4729.332464913983,4843.307612009163,4233.3988567999295,1,13,CB,352,1,BB,0,1,-1,0,1500.0,0,INTERNET,8.392560890176313,windows,1,1,0
0,0.6000000000000001,0.2336756067346634,27,10,30,0.011051975447074,11.495956013727811,AA,1870,11598.821948551911,7331.623507759258,6713.357541540399,8,15,CB,60,0,BC,0,1,1,0,200.0,0,INTERNET,6.048272068553317,other,1,1,0
0,0.9,0.1622293797717944,-1,11,40,0.014476850196103,-0.8803714360959158,AB,3879,11450.512975466529,5823.238088701076,6675.138624508649,12,5,CA,157,0,BC,0,1,28,0,200.0,0,INTERNET,4.35168836780416,linux,0,1,0
0,0.6000000000000001,0.1708252566177657,-1,58,50,0.0097861272984883,-1.4728923425425968,AD,1603,752.0041633848466,6077.4954923732885,6663.858744065396,8,24,CB,225,1,BC,0,1,20,0,1500.0,0,INTERNET,5.752627601916993,windows,0,1,0
0,0.9,0.1167693583637918,-1,71,30,0.0206655194280408,-1.683913358415123,AD,5049,7780.095871410916,5827.836428331466,6354.8260507784335,628,19,CB,161,1,BC,0,1,15,0,1500.0,0,INTERNET,3.583347107379109,windows,1,1,0
0,0.7000000000000001,0.9091598994662924,-1,137,40,0.0033114621951909,-0.8803292335781526,AD,1595,6791.863574999164,5565.137382563455,6703.456390406713,2,16,CA,228,0,BA,0,1,2,0,1500.0,0,INTERNET,8.244250231144012,windows,1,1,0
0,0.7000000000000001,0.0781428996378375,-1,42,50,0.0308531146853682,-1.5489815321924445,AC,5287,10138.628386321874,5951.717719343586,6822.467735130677,2,5,CA,43,0,BB,1,1,20,0,200.0,0,INTERNET,4.785290910921064,other,1,1,0
0,0.4,0.7525330087483345,-1,106,40,0.0095612835638355,7.031659984851284,AA,2273,9832.976509474987,5704.7244065380855,4768.738881550426,12,19,CA,111,1,BE,1,1,1,0,200.0,0,INTERNET,10.048397141489383,other,1,1,0
0,0.7000000000000001,0.253048968472071,-1,261,30,0.0450262167695112,11.2220101796991,AA,5300,7842.103547440822,5410.965728708106,6820.271044437721,1,13,CB,115,1,BC,0,1,25,1,200.0,0,INTERNET,4.992667834078289,other,1,1,0
0,0.2,0.3985632970118421,81,4,30,0.0173864105315613,-1.103418981674662,AB,3596,10795.189482011385,6548.6631386073705,5883.774726056139,5,8,CA,159,0,BC,0,1,21,0,500.0,0,INTERNET,8.973510262461755,other,1,1,0
0,0.7000000000000001,0.0131778248414504,-1,26,40,0.017178505109605,2.588803738749167,AB,1191,2835.718360407164,5871.776787219474,6020.254210514987,39,13,CA,139,1,BC,1,1,1,0,200.0,0,INTERNET,6.588865434383982,linux,0,1,0
0,0.1,0.5149789442336263,44,100,40,0.0169507732259483,-1.9151554988769028,AB,4330,9463.06126217697,5228.660567976925,6404.02942054085,1,9,CA,166,0,BE,1,1,5,0,500.0,0,INTERNET,31.306674533297723,other,0,1,0
0,0.9,0.9962800480646212,-1,219,40,0.0065596111514084,3.079051582513241,AA,767,6990.693390078935,4456.312617496485,6342.795996646993,25,5,CA,142,1,BC,0,1,28,1,200.0,0,INTERNET,4.450437954197752,linux,0,1,0
0,0.6000000000000001,0.1012746856577928,-1,63,20,0.0264824515872959,-0.8676298280941591,AD,990,3843.483613511607,3424.148209862811,6018.519915448257,798,18,CA,35,0,BC,1,0,30,0,200.0,0,INTERNET,2.5459215747313384,windows,0,1,0
0,0.1,0.5611604404412994,-1,68,20,0.0295847320361458,-1.3474511072675626,AD,1904,14422.38653455325,7086.568991973614,5682.616895760323,1,18,CA,128,0,BE,0,1,1,0,200.0,0,INTERNET,8.49629795124348,other,1,1,0
0,0.9,0.099667070721834,14,10,20,0.0094436014464994,-0.8858861486885982,AB,2728,14353.513828082989,7314.317154226605,6321.65665813018,16,21,CB,41,1,BC,0,1,30,0,200.0,0,INTERNET,2.588709386556144,linux,1,1,0
0,0.7000000000000001,0.3343670260617085,-1,39,20,0.0034206581043734,-0.9521887414413964,AC,2107,9343.748096728776,6206.418349934661,5876.043722227363,1656,18,CA,215,1,BC,1,1,20,1,1500.0,0,INTERNET,7.515902807289972,other,0,1,0
0,0.9,0.1262599933054738,104,11,30,0.0256690147425409,-1.2700403266113702,AD,1826,8066.814341449059,6519.568170930927,6725.4240996038025,0,15,CA,174,0,BA,0,1,1,0,500.0,0,INTERNET,5.174433844770708,other,1,1,0
0,0.9,0.5418882344693983,-1,111,20,0.0096966075014464,-0.9593040848156664,AC,2046,7592.737205334894,4322.022889984269,6715.742572388291,1,20,CA,40,1,BA,1,1,-1,0,1500.0,0,INTERNET,4.6263221318345975,other,0,2,0
0,0.7000000000000001,0.8113087809681949,-1,89,20,0.0272588583355327,-1.5086471762271672,AD,1956,6969.977773191793,8001.915993617529,6316.315207209119,1,4,CA,143,0,BC,0,1,1,0,200.0,0,INTERNET,23.9528915505206,other,1,1,0
0,0.9,0.8647067569170681,-1,60,20,0.0100839486263601,-1.245963487660244,AC,2755,8401.163197382404,5580.386048143149,6700.085045921881,3,23,CA,117,0,BE,0,1,-1,1,200.0,0,INTERNET,1.3374264908076503,linux,1,1,0
0,0.1,0.4830855482477992,87,19,30,0.001079778546632,-1.4313568173064724,AD,3644,7368.996287499618,7015.117414936805,6333.915780697362,30,16,CA,76,1,BC,1,1,30,0,200.0,0,INTERNET,5.7663773062969685,linux,1,1,0
0,0.6000000000000001,0.4953047460480939,-1,60,10,0.0003442044593213,-0.8457314055631271,AC,1472,10528.367180758583,5782.11252179666,6754.319478531322,0,13,CA,106,1,BC,1,0,-1,0,200.0,0,INTERNET,6.480109166683,windows,0,1,0
0,0.8,0.7836551421037314,-1,191,40,0.0085136800871918,-1.1639260178626794,AB,1274,9477.111700479014,6977.940421766718,6416.656486904975,16,8,CA,101,1,BA,1,0,2,0,200.0,0,INTERNET,4.660109466161387,other,1,1,0
0,0.9,0.6277860176483177,-1,45,50,0.0005140677770815,41.54954027302941,AA,1662,4171.63770088496,6846.307541438599,6408.475829632603,9,6,CA,139,0,BC,1,1,1,0,200.0,0,INTERNET,5.1416066510036655,linux,0,1,0
0,0.2,0.5432830245866044,-1,229,50,0.053413206177688,-1.4173018772616184,AB,857,8029.461338374798,5665.209206088361,6639.873814128817,15,6,CC,56,0,BC,1,1,10,0,200.0,0,INTERNET,4.37320957728651,windows,1,1,0
0,0.7000000000000001,0.1064996065834342,-1,36,50,0.0231196531819165,20.585341437753087,AA,1261,12589.599358890006,6876.489131859937,6660.873666690814,3,4,CA,69,0,BB,0,1,1,0,200.0,0,INTERNET,12.772912837209956,other,1,1,0
0,0.6000000000000001,0.8030233458986202,-1,40,20,0.0002296064739382,-1.7175395535829194,AC,2601,7606.968032838195,6073.109361041038,5888.517914009222,1,14,CA,169,1,BC,0,1,31,0,500.0,0,INTERNET,7.290325250415568,other,1,1,0
0,0.6000000000000001,0.0699613665937542,-1,141,50,0.0142878593770525,-1.2152972511307698,AB,1103,10330.571654011328,6027.558515233729,6006.292938436248,403,4,CA,82,0,BB,1,1,4,0,1500.0,0,INTERNET,4.282389184678259,linux,1,1,0
1,0.9,0.2108548414198909,-1,52,50,0.0171184329657328,-0.2001585836366982,AB,914,5735.075156072589,4295.241940059156,6184.83780846741,1,6,CA,220,0,BC,0,1,5,0,1500.0,0,INTERNET,4.7067793692740345,windows,1,1,0
0,0.9,0.440954528121171,8,1,30,0.0305860629331184,-1.3400159111680514,AD,1433,3642.839276576221,3459.422878046018,5867.829593999528,4,16,CA,89,1,BC,0,1,26,0,200.0,0,INTERNET,14.454971215782471,linux,1,1,0
0,0.9,0.1169210176247032,-1,47,20,0.0271190205857653,-1.3693514572635588,AD,686,5321.705371249116,7302.241812001429,6348.15443368353,608,15,CF,181,0,BE,0,1,1,0,500.0,0,INTERNET,1.0532165793975414,linux,0,1,0
0,0.4,0.1060586194260468,-1,72,30,0.0136878223379688,50.2046487290248,AA,1050,2877.876452288643,4281.5997125064005,6243.639586349583,2,14,CB,81,0,BE,1,1,25,1,500.0,0,INTERNET,5.118775712403973,other,1,1,0
0,0.4,0.2356889111443944,-1,46,30,0.0178167448285812,50.18695442257575,AA,871,6383.022147108245,3443.614248433071,3783.600369046109,1807,17,CB,102,1,BC,1,1,1,0,200.0,0,INTERNET,19.405693687303653,linux,0,1,0
0,0.6000000000000001,0.5532753651030677,-1,61,30,0.0267218608110998,-0.7171138761199192,AD,4362,8403.032805190825,6106.0123436678805,6560.493390002086,9,13,CB,42,0,BC,0,1,26,0,200.0,0,INTERNET,26.56777163117444,linux,1,1,0
0,0.3,0.9012747433284884,-1,158,40,0.0154085613208108,-0.8055863782058186,AB,5495,5243.705283181096,5417.673936801028,6362.9885988044825,10,19,CA,341,1,BA,0,1,25,0,1500.0,0,INTERNET,5.037340784055043,windows,0,1,0
0,0.8,0.1043362159938668,192,236,40,0.0088217557845764,47.81601228479373,AA,2105,2574.173391918877,4074.5079299500576,6384.414340820556,1,19,CA,178,0,BD,1,1,10,0,1500.0,0,INTERNET,3.5318292978564854,windows,0,1,0
0,0.6000000000000001,0.2273479117030759,-1,71,30,0.0167479525485119,20.01318786769655,AA,4319,8453.304160509075,5265.543384399657,6787.411701803981,35,12,CA,165,0,BC,1,1,25,0,1000.0,0,INTERNET,3.8024584265251695,other,1,1,0
0,0.7000000000000001,0.6694087451897349,-1,52,40,0.0065204802327808,-1.4786154342690572,AB,1530,10524.552848449212,5315.753389552897,6330.046322817954,7,5,CA,177,1,BD,0,1,25,0,500.0,0,INTERNET,2.937806254544965,other,0,1,0
0,0.3,0.3568361432159655,-1,79,40,0.0251278960690519,-1.6967421169693613,AB,1442,6854.413591775107,4571.21333078604,6583.77120096205,0,6,CA,155,0,BA,0,1,28,0,500.0,0,INTERNET,5.592208952093011,other,0,1,0
0,0.6000000000000001,0.7569484968805112,-1,309,50,0.0289469450130251,-0.8913404487020818,AB,5452,7628.712278232213,7560.407796720731,6736.83111439304,1,5,CA,77,0,BB,1,1,30,0,200.0,0,INTERNET,4.89353347618256,windows,0,2,0
0,0.9,0.7139657307598066,-1,45,30,0.0246730870939579,-0.6401753916171127,AC,1601,8944.03100949134,5745.294655524155,5833.8514433940345,1,11,CA,57,1,BC,1,1,-1,0,200.0,0,INTERNET,13.385468505539508,other,1,1,0
0,0.1,0.2732884343487603,-1,74,20,0.0029138687318631,-1.344521472583852,AD,4750,4720.970628649587,5077.945650964713,6804.719116634092,0,15,CB,34,1,BE,0,1,30,0,200.0,0,INTERNET,5.133563551600948,other,1,1,0
0,0.4,0.8867287098702213,-1,192,20,0.0057639858473342,49.91158796742438,AA,2466,5616.656779630909,5136.479369416727,6346.190937766333,19,7,CE,167,0,BE,1,1,21,1,1500.0,0,INTERNET,1.982777635258598,other,1,1,0
0,0.8,0.5497930463609041,-1,41,20,4.539227382833122,30.896312815293907,AA,1537,12322.767507521849,5406.1306929469,5442.583016664043,25,14,CA,32,0,BC,1,1,5,0,200.0,0,INTERNET,5.767369076060147,windows,1,1,0
0,0.8,0.7168129250482594,-1,15,30,0.0262816480438043,-1.2468899931736883,AC,3503,7086.417819598345,5918.702050199534,6864.1912720124765,18,20,CB,123,0,BB,0,1,1,0,200.0,0,INTERNET,6.431078671148133,linux,1,1,0
0,0.8,0.5550150919684524,-1,36,30,0.0125591480968408,49.88143981290966,AA,1468,3653.122271608769,7191.11358991912,6314.143251933007,16,13,CA,183,1,BC,0,1,1,0,1500.0,0,INTERNET,7.843061545475335,other,1,1,0
0,0.7000000000000001,0.1110778864716994,-1,67,30,0.0041760619778396,-0.977426317723888,AB,1689,2019.0674025057776,6401.432784937523,5865.422577540192,12,10,CA,206,1,BC,1,1,28,0,1500.0,0,INTERNET,3.525187665729512,other,1,1,0
0,0.1,0.8645864047169008,-1,53,20,0.0138959961438965,-0.8004523287373798,AB,5488,7794.861344117697,6859.262811358428,6830.79059870426,21,22,CB,86,1,BE,0,1,15,0,200.0,0,INTERNET,7.090700018576608,other,1,1,0
0,0.7000000000000001,0.7232671697020501,-1,116,60,0.0018098397381405,-0.9041223765814044,AD,1056,1060.3661195467505,7127.597692762941,6412.261541515079,2,3,CA,141,0,BA,1,1,1,0,200.0,0,INTERNET,8.0548721479655,linux,0,2,0
